"","yrrac","yrrdc","a40","a45","a50","a55","a60","a65","a70","a75","a80","a85","Years","Female","Complex","Home","Ltcare","Oplace","Black","cell"
"2511",-1.42363203155753,-4.23966516260109,0,0,0,0,0,0,0,1,0,0,-5,1,1,1,0,0,1,252
"2512",-1.49821227732388,-4.38994970951121,0,0,0,0,0,0,0,1,0,0,-4,1,1,1,0,0,1,252
"2513",-1.40734777031772,-4.08989021187272,0,0,0,0,0,0,0,1,0,0,-3,1,1,1,0,0,1,252
"2514",-1.39398670674305,-4.24132675257075,0,0,0,0,0,0,0,1,0,0,-2,1,1,1,0,0,1,252
"2515",-1.48353690867527,-4.1609642495635,0,0,0,0,0,0,0,1,0,0,-1,1,1,1,0,0,1,252
"2516",-1.52743249559272,-3.9576335166802,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,252
"2517",-1.65822807660353,-5.20948615284142,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,252
"2518",-1.58887393343635,-4.8837484441904,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,1,252
"2519",-1.49127312453029,-4.35119917087862,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,1,252
"2520",-1.63370253443373,-5.38541207339897,0,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,1,252
"2521",-1.47380164687247,-4.0544986536749,0,0,0,0,0,0,0,1,0,0,-5,0,1,0,0,1,0,253
"2522",-1.36455437448348,-3.92830006876029,0,0,0,0,0,0,0,1,0,0,-4,0,1,0,0,1,0,253
"2523",-1.34889017889301,-3.94133283468197,0,0,0,0,0,0,0,1,0,0,-3,0,1,0,0,1,0,253
"2524",-1.3429822445962,-3.85212486384708,0,0,0,0,0,0,0,1,0,0,-2,0,1,0,0,1,0,253
"2525",-1.37378302723078,-3.94431642714886,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,0,1,0,253
"2526",-1.47297760028869,-4.03473215942059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,253
"2527",-1.50277953806067,-4.36050030042585,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,253
"2528",-1.50265967501983,-4.21593627280851,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,253
"2529",-1.47576389019467,-3.80751682557624,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,253
"2530",-1.42693029181972,-4.07173311583555,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,253
"2531",-1.25462343414829,-3.95415323474506,0,0,0,0,0,0,0,1,0,0,-5,1,1,0,0,1,0,254
"2532",-1.24372756288577,-3.92255557792804,0,0,0,0,0,0,0,1,0,0,-4,1,1,0,0,1,0,254
"2533",-1.22532222234041,-4.08035832024736,0,0,0,0,0,0,0,1,0,0,-3,1,1,0,0,1,0,254
"2534",-1.1880300650071,-3.91430611144271,0,0,0,0,0,0,0,1,0,0,-2,1,1,0,0,1,0,254
"2535",-1.18138961582082,-3.66628570120557,0,0,0,0,0,0,0,1,0,0,-1,1,1,0,0,1,0,254
"2536",-1.34978876688672,-3.72488989163697,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,254
"2537",-1.33897370492982,-3.85256247851752,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,254
"2538",-1.32624734576862,-4.29939437009361,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,254
"2539",-1.34054833933169,-3.68887945411394,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1,0,254
"2540",-1.30681993214551,-3.45498755624829,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,254
"2541",-1.49664241828876,-5.19295685089021,0,0,0,0,0,0,0,1,0,0,-5,0,1,0,0,1,1,255
"2542",-1.34826696553065,-3.52636052461616,0,0,0,0,0,0,0,1,0,0,-4,0,1,0,0,1,1,255
"2543",-1.52605630349505,-3.70868208141012,0,0,0,0,0,0,0,1,0,0,-3,0,1,0,0,1,1,255
"2544",-1.4028236630711,-3.11351530921037,0,0,0,0,0,0,0,1,0,0,-2,0,1,0,0,1,1,255
"2545",-1.44238382777093,-3.9269116179219,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,0,1,1,255
"2546",-1.37256416830799,-4.60517018598809,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,255
"2547",-1.21079876939634,-4.74057482299429,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,255
"2548",-1.28988063145187,-3.76584049525006,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,1,255
"2549",-1.38629436111989,-3.93671561801852,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,1,255
"2550",-1.52276952978843,-3.98898404656427,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,1,255
"2551",-1.40255488199167,-3.64196253432618,0,0,0,0,0,0,0,1,0,0,-5,1,1,0,0,1,1,256
"2552",-1.48983504006073,-3.81109708683819,0,0,0,0,0,0,0,1,0,0,-4,1,1,0,0,1,1,256
"2553",-1.32086655579744,-4.84418708645859,0,0,0,0,0,0,0,1,0,0,-3,1,1,0,0,1,1,256
"2554",-1.53916871658754,-3.19458313229916,0,0,0,0,0,0,0,1,0,0,-2,1,1,0,0,1,1,256
"2555",-1.69714349285321,-4.36097322547605,0,0,0,0,0,0,0,1,0,0,-1,1,1,0,0,1,1,256
"2556",-1.31984926171174,-5.50125821054473,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,256
"2557",-1.51344953660514,-3.90399083373088,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,256
"2558",-1.31804526058578,-3.71357206670431,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,256
"2559",-1.36687627526279,-3.86772274653157,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1,1,256
"2560",-1.34433016202086,-3.97781074596615,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,1,1,256
"2561",-1.40183681711109,-2.20160414638024,0,0,0,0,0,0,0,0,1,0,-5,0,0,0,0,0,0,257
"2562",-1.42186646593119,-2.20066302250301,0,0,0,0,0,0,0,0,1,0,-4,0,0,0,0,0,0,257
"2563",-1.33557884538216,-2.09391071880577,0,0,0,0,0,0,0,0,1,0,-3,0,0,0,0,0,0,257
"2564",-1.34898965951141,-2.07578434881628,0,0,0,0,0,0,0,0,1,0,-2,0,0,0,0,0,0,257
"2565",-1.31559110219382,-2.05852160284511,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,257
"2566",-1.49530729998782,-2.16090317059455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,257
"2567",-1.46583143590912,-2.05645923677092,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,257
"2568",-1.47668246371879,-2.101314697364,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,257
"2569",-1.40982311469129,-1.98421390225305,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,257
"2570",-1.41177842606657,-1.98444901187327,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,257
"2571",-1.38855733376256,-2.14504656707024,0,0,0,0,0,0,0,0,1,0,-5,1,0,0,0,0,0,258
"2572",-1.38719817709219,-2.14267372690335,0,0,0,0,0,0,0,0,1,0,-4,1,0,0,0,0,0,258
"2573",-1.35147003538933,-2.09205694430991,0,0,0,0,0,0,0,0,1,0,-3,1,0,0,0,0,0,258
"2574",-1.32897667229932,-2.07352211937149,0,0,0,0,0,0,0,0,1,0,-2,1,0,0,0,0,0,258
"2575",-1.27720129720686,-2.00749776497345,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,258
"2576",-1.46228197897204,-2.08789639742707,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,258
"2577",-1.40892742203477,-1.98414175827281,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,258
"2578",-1.39756018384546,-1.97376775118955,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,258
"2579",-1.35624993074798,-1.8907493143777,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,258
"2580",-1.34051769231087,-1.85285228920264,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,258
"2581",-1.31005328235529,-2.01470634436895,0,0,0,0,0,0,0,0,1,0,-5,0,0,0,0,0,1,259
"2582",-1.30628038866568,-2.01530214247931,0,0,0,0,0,0,0,0,1,0,-4,0,0,0,0,0,1,259
"2583",-1.23969088692802,-1.89390252390226,0,0,0,0,0,0,0,0,1,0,-3,0,0,0,0,0,1,259
"2584",-1.30392716677068,-2.02352376358617,0,0,0,0,0,0,0,0,1,0,-2,0,0,0,0,0,1,259
"2585",-1.22792194758396,-1.87570589038206,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,259
"2586",-1.37836829584747,-1.97865918967565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,259
"2587",-1.33786343650092,-1.83570327047117,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,259
"2588",-1.43523496909884,-1.93160147885975,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,259
"2589",-1.36120079352223,-1.86493207511771,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,259
"2590",-1.35167841435336,-1.97957216795965,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,259
"2591",-1.33583898873492,-2.02033694792941,0,0,0,0,0,0,0,0,1,0,-5,1,0,0,0,0,1,260
"2592",-1.35458295467009,-2.0404897410216,0,0,0,0,0,0,0,0,1,0,-4,1,0,0,0,0,1,260
"2593",-1.30993954351579,-1.98846976347411,0,0,0,0,0,0,0,0,1,0,-3,1,0,0,0,0,1,260
"2594",-1.3123590409003,-1.90865062498586,0,0,0,0,0,0,0,0,1,0,-2,1,0,0,0,0,1,260
"2595",-1.22294297871969,-1.84594085226568,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,1,260
"2596",-1.45212476324709,-2.00827449371136,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,260
"2597",-1.35805649145537,-1.82739349147475,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,260
"2598",-1.45431875031121,-1.94176539579194,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,260
"2599",-1.39740883645843,-1.9499924282369,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,260
"2600",-1.40784086211182,-1.94960080917472,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1,260
"2601",-1.51440586798364,-2.26294290236441,0,0,0,0,0,0,0,0,1,0,-5,0,0,0,1,0,0,261
"2602",-1.48707182601388,-2.22927393363149,0,0,0,0,0,0,0,0,1,0,-4,0,0,0,1,0,0,261
"2603",-1.48239163266103,-2.22809624100331,0,0,0,0,0,0,0,0,1,0,-3,0,0,0,1,0,0,261
"2604",-1.46871051445377,-2.23928254886406,0,0,0,0,0,0,0,0,1,0,-2,0,0,0,1,0,0,261
"2605",-1.4199958927929,-2.14567141925105,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,0,261
"2606",-1.59570218079084,-2.50017117185308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,261
"2607",-1.69526699875367,-2.51811464208026,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,261
"2608",-1.67870788178455,-2.50583241579367,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,261
"2609",-1.72468190329978,-2.57013169858019,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,261
"2610",-1.71464023126035,-2.54035795432421,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,261
"2611",-1.5134634839212,-2.22548179422911,0,0,0,0,0,0,0,0,1,0,-5,1,0,0,1,0,0,262
"2612",-1.54806512440313,-2.28835706265358,0,0,0,0,0,0,0,0,1,0,-4,1,0,0,1,0,0,262
"2613",-1.53159896027364,-2.29488841523936,0,0,0,0,0,0,0,0,1,0,-3,1,0,0,1,0,0,262
"2614",-1.52051926321112,-2.27315582068676,0,0,0,0,0,0,0,0,1,0,-2,1,0,0,1,0,0,262
"2615",-1.45805659089787,-2.1926503975802,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,1,0,0,262
"2616",-1.65808754229185,-2.53614189937324,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,262
"2617",-1.68206210266095,-2.47802861354398,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,262
"2618",-1.68498605537218,-2.58300293048599,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,262
"2619",-1.70503315224549,-2.53305849908696,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,262
"2620",-1.68541657731974,-2.51900181561406,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,262
"2621",-1.89119336621624,-2.71229649198366,0,0,0,0,0,0,0,0,1,0,-5,0,0,0,1,0,1,263
"2622",-1.63813607652084,-2.43285028783195,0,0,0,0,0,0,0,0,1,0,-4,0,0,0,1,0,1,263
"2623",-1.68326755272167,-2.46385324059017,0,0,0,0,0,0,0,0,1,0,-3,0,0,0,1,0,1,263
"2624",-1.57614113852103,-2.3469209068141,0,0,0,0,0,0,0,0,1,0,-2,0,0,0,1,0,1,263
"2625",-1.65357149077358,-2.53002708506847,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,1,263
"2626",-1.79558356566646,-2.79747801100347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,263
"2627",-1.79645651872792,-2.68004257611531,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,263
"2628",-1.82074700610131,-2.77258872223978,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,263
"2629",-1.81361826304055,-2.54021149497863,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,263
"2630",-1.94324466546917,-2.70990034039037,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,1,263
"2631",-1.78106418011131,-2.691475236008,0,0,0,0,0,0,0,0,1,0,-5,1,0,0,1,0,1,264
"2632",-1.84811240577919,-2.78236223406676,0,0,0,0,0,0,0,0,1,0,-4,1,0,0,1,0,1,264
"2633",-1.71112973482795,-2.54310488903099,0,0,0,0,0,0,0,0,1,0,-3,1,0,0,1,0,1,264
"2634",-1.68829648734642,-2.44441528843326,0,0,0,0,0,0,0,0,1,0,-2,1,0,0,1,0,1,264
"2635",-1.61859129442059,-2.47938830704955,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,1,0,1,264
"2636",-1.82110906258607,-2.7003281550083,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,264
"2637",-1.9208365115032,-2.56974552972503,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,264
"2638",-1.79045653744764,-2.55681923137829,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,1,264
"2639",-1.89892558272822,-2.74651648193001,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,1,264
"2640",-1.82177703691571,-2.71185248705195,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,1,264
"2641",-2.4113800391994,-3.60045387364438,0,0,0,0,0,0,0,0,1,0,-5,0,0,1,0,0,0,265
"2642",-2.42591562669712,-3.6361658730632,0,0,0,0,0,0,0,0,1,0,-4,0,0,1,0,0,0,265
"2643",-2.36245246874364,-3.58208606817227,0,0,0,0,0,0,0,0,1,0,-3,0,0,1,0,0,0,265
"2644",-2.36723481791266,-3.62933903732839,0,0,0,0,0,0,0,0,1,0,-2,0,0,1,0,0,0,265
"2645",-2.4055453478188,-3.5773390521432,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,265
"2646",-2.76700534715565,-3.83965613425007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,265
"2647",-2.72488974090493,-3.74744116963548,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,265
"2648",-2.77629076258771,-3.79158544291941,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,265
"2649",-2.78478728134292,-3.76421387751618,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,265
"2650",-2.76291200002406,-3.8044719083905,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,265
"2651",-2.41873191339583,-3.52078059782269,0,0,0,0,0,0,0,0,1,0,-5,1,0,1,0,0,0,266
"2652",-2.32619635583779,-3.41121894012317,0,0,0,0,0,0,0,0,1,0,-4,1,0,1,0,0,0,266
"2653",-2.36688248713999,-3.48673165350877,0,0,0,0,0,0,0,0,1,0,-3,1,0,1,0,0,0,266
"2654",-2.31270507816327,-3.43459880829615,0,0,0,0,0,0,0,0,1,0,-2,1,0,1,0,0,0,266
"2655",-2.31275494577218,-3.43062585678244,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,266
"2656",-2.63637943040803,-3.6584301403215,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,266
"2657",-2.52557825706081,-3.46136353323292,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,266
"2658",-2.61123422770681,-3.68481984162736,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,266
"2659",-2.59390303801536,-3.65520559284534,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,266
"2660",-2.54275996171437,-3.56948462533607,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,266
"2661",-2.38052769489047,-3.4475153566862,0,0,0,0,0,0,0,0,1,0,-5,0,0,1,0,0,1,267
"2662",-2.44749221393774,-3.45256819242508,0,0,0,0,0,0,0,0,1,0,-4,0,0,1,0,0,1,267
"2663",-2.31527025252136,-3.36518240898145,0,0,0,0,0,0,0,0,1,0,-3,0,0,1,0,0,1,267
"2664",-2.32567414176641,-3.24302628510048,0,0,0,0,0,0,0,0,1,0,-2,0,0,1,0,0,1,267
"2665",-2.43689743060164,-3.52018554787672,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,1,267
"2666",-2.60593328219023,-3.57443386623364,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,267
"2667",-2.76245692330937,-3.70540875606515,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,267
"2668",-2.73068765246118,-3.98699794859265,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,267
"2669",-2.73289619968874,-3.83545046024626,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,1,267
"2670",-2.67977542263404,-3.78418963391826,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,1,267
"2671",-2.5616845814634,-3.47037936056268,0,0,0,0,0,0,0,0,1,0,-5,1,0,1,0,0,1,268
"2672",-2.53774913116238,-3.45464521610557,0,0,0,0,0,0,0,0,1,0,-4,1,0,1,0,0,1,268
"2673",-2.42319782746316,-3.42619106304902,0,0,0,0,0,0,0,0,1,0,-3,1,0,1,0,0,1,268
"2674",-2.47505435334499,-3.45883716110857,0,0,0,0,0,0,0,0,1,0,-2,1,0,1,0,0,1,268
"2675",-2.41384653125853,-3.47815842279828,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0,0,1,268
"2676",-2.77258872223978,-3.61696687252365,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,268
"2677",-2.58888826243999,-3.47411416844572,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,268
"2678",-2.60837151891181,-3.59788287401334,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,268
"2679",-2.74496714492985,-3.77472144845512,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,1,268
"2680",-2.70055551933995,-3.72678811809583,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,1,268
"2681",-2.30412237231293,-3.43830516997723,0,0,0,0,0,0,0,0,1,0,-5,0,0,0,0,1,0,269
"2682",-2.22581386435086,-3.2159084636404,0,0,0,0,0,0,0,0,1,0,-4,0,0,0,0,1,0,269
"2683",-2.19238195286043,-3.1940883801952,0,0,0,0,0,0,0,0,1,0,-3,0,0,0,0,1,0,269
"2684",-2.22513985822197,-3.16758253048065,0,0,0,0,0,0,0,0,1,0,-2,0,0,0,0,1,0,269
"2685",-2.29141179239592,-3.34336647284057,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,269
"2686",-2.62718070545268,-3.51580076440116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,269
"2687",-2.45605294589139,-3.4008997183172,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,269
"2688",-2.51256299111175,-3.53133761413061,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,269
"2689",-2.47303284607265,-3.55876103408565,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,269
"2690",-2.44031527505951,-3.46835484798935,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,269
"2691",-2.13217097010845,-3.23610361971512,0,0,0,0,0,0,0,0,1,0,-5,1,0,0,0,1,0,270
"2692",-2.18951169424759,-3.17378683210296,0,0,0,0,0,0,0,0,1,0,-4,1,0,0,0,1,0,270
"2693",-2.06597923710656,-3.07486959411272,0,0,0,0,0,0,0,0,1,0,-3,1,0,0,0,1,0,270
"2694",-2.24252849164162,-3.39654891309417,0,0,0,0,0,0,0,0,1,0,-2,1,0,0,0,1,0,270
"2695",-2.25060803789609,-3.31670032363924,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,1,0,270
"2696",-2.42042867783152,-3.42855509236226,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,270
"2697",-2.36821404184306,-3.35637195028209,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,270
"2698",-2.44948142948308,-3.48271423933414,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,270
"2699",-2.39258921524802,-3.40372828927226,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,270
"2700",-2.4199323038451,-3.48921539931739,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,270
"2701",-2.04122032885964,-2.81673850685271,0,0,0,0,0,0,0,0,1,0,-5,0,0,0,0,1,1,271
"2702",-1.93122559737239,-2.67264827405129,0,0,0,0,0,0,0,0,1,0,-4,0,0,0,0,1,1,271
"2703",-2.3333567516608,-2.73622107806891,0,0,0,0,0,0,0,0,1,0,-3,0,0,0,0,1,1,271
"2704",-2.51903965615746,-3.27885852946991,0,0,0,0,0,0,0,0,1,0,-2,0,0,0,0,1,1,271
"2705",-2.20104867377462,-2.91390225530636,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,1,271
"2706",-2.23001440015921,-2.72639933977041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,271
"2707",-2.68784749378469,-3.36729582998647,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,271
"2708",-2.40758840200403,-3.4307561839037,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,271
"2709",-2.33648664466973,-2.98230925322185,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,271
"2710",-2.15948424935337,-2.97492914592423,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,271
"2711",-2.09354614786138,-2.80768004205105,0,0,0,0,0,0,0,0,1,0,-5,1,0,0,0,1,1,272
"2712",-2.24626666240382,-3.03191193013149,0,0,0,0,0,0,0,0,1,0,-4,1,0,0,0,1,1,272
"2713",-2.07693841146172,-3.13549421592915,0,0,0,0,0,0,0,0,1,0,-3,1,0,0,0,1,1,272
"2714",-2.16645291866947,-2.84912879936212,0,0,0,0,0,0,0,0,1,0,-2,1,0,0,0,1,1,272
"2715",-2.47653840011748,-3.30434755567224,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,1,1,272
"2716",-2.19722457733622,-2.76757618041624,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,272
"2717",-2.62036519660311,-3.33494799612095,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,272
"2718",-2.34382805152809,-3.01656636045683,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,272
"2719",-2.59738463321469,-3.42859635585027,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,1,272
"2720",-2.33698651971138,-3.0594480879401,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,1,272
"2721",-0.705592176816437,-2.32398566414641,0,0,0,0,0,0,0,0,1,0,-5,0,1,0,0,0,0,273
"2722",-0.700706611806762,-2.26988604619263,0,0,0,0,0,0,0,0,1,0,-4,0,1,0,0,0,0,273
"2723",-0.71244674050496,-2.32764429869217,0,0,0,0,0,0,0,0,1,0,-3,0,1,0,0,0,0,273
"2724",-0.703469573438277,-2.22941749420053,0,0,0,0,0,0,0,0,1,0,-2,0,1,0,0,0,0,273
"2725",-0.680586118533713,-2.19488964308043,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,0,0,273
"2726",-0.791370058919119,-2.53257158606406,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,273
"2727",-0.800788375224866,-2.485017791772,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,273
"2728",-0.812694892025911,-2.47556713312223,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,273
"2729",-0.798063502770571,-2.39461740103377,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,273
"2730",-0.796199382201921,-2.36816755864344,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,273
"2731",-0.709438936338472,-2.30181093270421,0,0,0,0,0,0,0,0,1,0,-5,1,1,0,0,0,0,274
"2732",-0.71257092417369,-2.30149754530665,0,0,0,0,0,0,0,0,1,0,-4,1,1,0,0,0,0,274
"2733",-0.704088824716391,-2.25822984330841,0,0,0,0,0,0,0,0,1,0,-3,1,1,0,0,0,0,274
"2734",-0.674721696439447,-2.19270828727322,0,0,0,0,0,0,0,0,1,0,-2,1,1,0,0,0,0,274
"2735",-0.659539378649481,-2.15063189520418,0,0,0,0,0,0,0,0,1,0,-1,1,1,0,0,0,0,274
"2736",-0.763611244319915,-2.38180992635157,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,274
"2737",-0.793948372961105,-2.3882646557855,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,274
"2738",-0.78888326855046,-2.39448831122368,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,274
"2739",-0.767127921753962,-2.28963169381047,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,274
"2740",-0.763932750537512,-2.22559420066611,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,274
"2741",-0.608776940793955,-2.11120003004674,0,0,0,0,0,0,0,0,1,0,-5,0,1,0,0,0,1,275
"2742",-0.603934651310101,-2.07317192866624,0,0,0,0,0,0,0,0,1,0,-4,0,1,0,0,0,1,275
"2743",-0.598379818464806,-2.06252714449193,0,0,0,0,0,0,0,0,1,0,-3,0,1,0,0,0,1,275
"2744",-0.559881286410366,-2.03599873002986,0,0,0,0,0,0,0,0,1,0,-2,0,1,0,0,0,1,275
"2745",-0.581557705723843,-1.96523283964204,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,0,1,275
"2746",-0.683678409131093,-2.12299951601897,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,275
"2747",-0.675262948303524,-2.19784338923715,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,275
"2748",-0.74689585440378,-2.27183129131071,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,275
